train_acc,train_loss,val_acc,val_loss
0.03751578947368421,4.3233724,0.06760000000000001,4.0420995
0.08004210526315791,3.9600575,0.10800000000000001,3.7643793
0.12677894736842107,3.6958764,0.1396,3.5538373
0.15909473684210526,3.4986923,0.174,3.382463
0.18846315789473683,3.3311925,0.20240000000000002,3.2331023
0.22033684210526316,3.1714075,0.2316,3.1423104
0.24138947368421051,3.0377283,0.24760000000000001,3.0005028
0.26442105263157895,2.9254909,0.2944,2.850904
0.28526315789473683,2.816574,0.2816,2.8493562
0.2991578947368422,2.7385283,0.29,2.7791333
0.3135578947368421,2.665447,0.316,2.7305093
0.32694736842105265,2.6023834,0.3312,2.6241314
0.3372421052631579,2.5475163,0.326,2.6591043
0.3477894736842105,2.4939556,0.3384,2.6209116
0.35800000000000004,2.4470701,0.34080000000000005,2.5571015
0.36713684210526315,2.4016342,0.35919999999999996,2.499883
0.37730526315789475,2.3665173,0.35559999999999997,2.4671464
0.384821052631579,2.3285122,0.3736,2.3887753
0.3887578947368421,2.3056743,0.3784,2.4236057
0.39882105263157897,2.2720745,0.38480000000000003,2.368355
0.40406315789473685,2.2442777,0.37079999999999996,2.4073758
0.40903157894736847,2.2148654,0.39160000000000006,2.3529346
0.41134736842105274,2.1985846,0.38760000000000006,2.3212423
0.4161684210526316,2.1754293,0.40240000000000004,2.301689
